normalized_time,Participant_1493663240_A01890.p,Participant_1496443804_A01890.p
852.22,,66.42
852.24,,56.34
852.25,,46.27
852.27,,38.03
852.28,,32.38
852.3,,28.82
852.31,,25.99
852.33,,22.41
852.35,,17.23
852.36,,10.45
852.38,,2.87
852.39,,-4.5
852.41,,-10.89
852.42,,-16.03
852.44,,-20.25
852.46,,-24.08
852.47,,-27.95
852.49,,-31.95
852.5,,-35.86
852.52,,-39.24
852.53,,-41.52
852.55,,-42.1
852.56,,-40.18
852.58,,-34.75
852.6,,-24.75
852.61,,-9.62
852.63,,10.09
852.64,,32.32
852.66,,53.82
852.67,,71.4
852.69,,83.18
852.71,,89.63
852.72,,93.14
852.74,,96.61
852.75,,101.56
852.77,,106.94
852.78,,109.55
852.8,,105.52
852.81,,92.41
852.83,,70.44
852.85,,42.44
852.86,,12.5
852.88,,-15.72
852.89,,-40.17
852.91,,-60.48
852.92,,-77.31
852.94,,-91.42
852.96,,-103.1
852.97,,-112.32
852.99,,-119.11
853.0,,-123.94
853.02,,-127.84
853.03,,-132.0
853.05,,-137.32
853.06,,-143.91
853.08,,-150.87
853.1,,-156.49
853.11,,-158.8
853.13,,-156.19
853.14,,-148.01
853.16,,-134.71
853.17,,-117.42
853.19,,-97.21
853.21,,-74.36
853.22,,-48.24
853.24,,-17.99
853.25,,16.37
853.27,,53.09
853.28,,88.62
853.3,,118.66
853.31,,139.84
853.33,,151.05
853.35,,153.8
853.36,,151.42
853.38,,147.29
853.39,,143.4
853.41,,139.66
853.42,,134.35
853.44,,125.23
853.46,,110.89
853.47,,91.33
853.49,,67.95
853.5,,42.91
853.52,,18.34
853.53,,-4.14
853.55,,-23.47
853.56,,-38.85
853.58,,-49.45
853.6,,-54.29
853.61,,-52.57
853.63,,-44.08
853.64,,-29.52
853.66,,-10.63
853.67,,10.16
853.69,,30.24
853.71,,47.47
853.72,,60.79
853.74,,70.53
853.75,,78.17
853.77,,85.51
853.78,,93.65
853.8,,101.95
853.81,,108.11
853.83,,108.98
853.85,,102.19
853.86,,87.6
853.88,,67.83
853.89,,47.49
853.91,,31.41
853.92,,22.76
853.94,,21.64
853.96,,25.21
853.97,,28.65
853.99,,26.97
854.0,,16.6
854.02,,-3.56
854.03,,-32.12
854.05,,-65.88
854.06,,-100.92
854.08,,-133.61
854.1,,-161.19
854.11,,-181.87
854.13,,-194.69
854.14,,-199.28
854.16,,-195.89
854.17,,-185.45
854.19,,-169.63
854.21,,-150.67
854.22,,-130.92
854.24,,-112.32
854.25,,-96.03
854.27,,-82.44
854.28,,-71.26
854.3,,-61.97
854.31,,-53.98
854.33,,-46.87
854.35,,-40.16
854.36,,-33.2
854.38,,-24.96
854.39,,-14.35
854.41,,-0.71
854.42,,15.54
854.44,,32.53
854.46,,47.32
854.47,,56.88
854.49,,59.37
854.5,,54.87
854.52,,45.33
854.53,,33.71
854.55,,22.65
854.56,,13.55
854.58,,6.38
854.6,,0.18
854.61,,-6.08
854.63,,-12.8
854.64,,-19.51
854.66,,-25.0
854.67,,-27.83
854.69,,-26.89
854.71,,-21.84
854.72,,-13.34
854.74,,-2.93
854.75,,7.41
854.77,,15.88
854.78,,21.3
854.8,,23.33
854.81,,22.26
854.83,,18.65
854.85,,13.12
854.86,,6.32
854.88,,-0.92
854.89,,-7.4
854.91,,-11.84
854.92,,-13.26
854.94,,-11.57
854.96,,-7.79
854.97,,-3.78
854.99,,-1.54
855.0,,-2.39
855.02,,-6.42
855.03,,-12.48
855.05,,-18.73
855.06,,-23.32
855.08,,-25.07
855.1,,-23.63
855.11,,-19.24
855.13,,-12.32
855.14,,-3.06
855.16,,8.6
855.17,,22.73
855.19,,38.98
855.21,,56.57
855.22,,74.41
855.24,,91.5
855.25,,107.26
855.27,,121.41
855.28,,133.55
855.3,,142.79
855.31,,147.7
855.33,,146.84
855.35,,139.63
855.36,,126.85
855.38,,110.52
855.39,,93.14
855.41,,76.51
855.42,,60.99
855.44,,45.45
855.46,,28.02
855.47,,7.18
855.49,,-17.44
855.5,,-44.87
855.52,,-73.28
855.53,,-100.79
855.55,,-126.12
855.56,,-148.84
855.58,,-169.05
855.6,,-186.95
855.61,,-202.37
855.63,,-214.7
855.64,,-223.08
855.66,,-226.72
855.67,,-224.97
855.69,,-217.24
855.71,,-202.69
855.72,,-180.17
855.74,,-148.63
855.75,,-108.11
855.77,,-60.75
855.78,,-11.2
855.8,,34.14
855.81,,69.08
855.83,,89.98
855.85,,97.2
855.86,,94.96
855.88,,89.33
855.89,,85.49
855.91,,85.46
855.92,,87.52
855.94,,87.5
855.96,,81.12
855.97,,66.12
855.99,,43.19
856.0,,15.4
856.02,,-13.48
856.03,,-40.47
856.05,,-64.22
856.06,,-84.57
856.08,,-101.63
856.1,,-114.76
856.11,,-122.26
856.13,,-121.91
856.14,,-112.07
856.16,,-92.67
856.17,,-65.64
856.19,,-34.36
856.21,,-2.6
856.22,,26.6
856.24,,51.3
856.25,,70.59
856.27,,84.03
856.28,,91.51
856.3,,93.61
856.31,,92.19
856.33,,90.42
856.35,,91.88
856.36,,98.93
856.38,,111.31
856.39,,126.03
856.41,,138.73
856.42,,145.81
856.44,,145.97
856.46,,140.39
856.47,,131.52
856.49,,121.27
856.5,,110.06
856.52,,96.75
856.53,,79.69
856.55,,57.81
856.56,,31.34
856.58,,1.6
856.6,,-29.49
856.61,,-59.96
856.63,,-88.07
856.64,,-112.3
856.66,,-131.36
856.67,,-144.2
856.69,,-150.11
856.71,,-148.81
856.72,,-140.72
856.74,,-127.25
856.75,,-111.06
856.77,,-95.76
856.78,,-85.14
856.8,,-82.02
856.81,,-87.17
856.83,,-98.86
856.85,,-113.44
856.86,,-126.56
856.88,,-134.79
856.89,,-136.64
856.91,,-132.83
856.92,,-125.77
856.94,,-118.44
856.96,,-113.19
856.97,,-110.96
856.99,,-110.98
857.0,,-110.92
857.02,,-107.62
857.03,,-98.08
857.05,,-80.72
857.06,,-56.15
857.08,,-27.33
857.1,,1.26
857.11,,25.21
857.13,,41.92
857.14,,51.68
857.16,,57.64
857.17,,64.41
857.19,,75.92
857.21,,93.66
857.22,,115.85
857.24,,138.17
857.25,,155.48
857.27,,163.96
857.28,,162.48
857.3,,152.69
857.31,,137.92
857.33,,121.63
857.35,,106.15
857.36,,92.23
857.38,,79.61
857.39,,67.82
857.41,,56.85
857.42,,47.15
857.44,,39.2
857.46,,33.0
857.47,,27.96
857.49,,23.15
857.5,,17.78
857.52,,11.61
857.53,,5.04
857.55,,-0.98
857.56,,-5.25
857.58,,-6.59
857.6,,-4.13
857.61,,2.43
857.63,,12.82
857.64,,26.45
857.66,,42.89
857.67,,62.18
857.69,,84.67
857.71,,110.43
857.72,,138.7
857.74,,167.75
857.75,,195.43
857.77,,220.15
857.78,,241.33
857.8,,259.14
857.81,,273.51
857.83,,283.15
857.85,,285.34
857.86,,276.86
857.88,,255.47
857.89,,220.9
857.91,,175.13
857.92,,121.49
857.94,,63.58
857.96,,4.68
857.97,,-52.41
857.99,,-105.16
858.0,,-151.34
858.02,,-189.48
858.03,,-219.33
858.05,,-242.04
858.06,,-259.54
858.08,,-273.53
858.1,,-284.56
858.11,,-291.72
858.13,,-293.15
858.14,,-286.86
858.16,,-271.86
858.17,,-248.84
858.19,,-220.28
858.21,,-190.12
858.22,,-162.75
858.24,,-141.69
858.25,,-128.41
858.27,,-121.54
858.28,,-117.23
858.3,,-110.53
858.31,,-97.4
858.33,,-76.36
858.35,,-49.12
858.36,,-19.82
858.38,,6.77
858.39,,26.95
858.41,,39.34
858.42,,44.97
858.44,,46.52
858.46,,47.06
858.47,,48.79
858.49,,52.18
858.5,,55.8
858.52,,56.94
858.53,,52.83
858.55,,42.01
858.56,,25.37
858.58,,6.14
858.6,,-11.14
858.61,,-22.28
858.63,,-25.01
858.64,,-19.49
858.66,,-7.93
858.67,,6.78
858.69,,22.16
858.71,,36.79
858.72,,50.18
858.74,,62.24
858.75,,72.84
858.77,,81.48
858.78,,87.49
858.8,,90.13
858.81,,88.83
858.83,,83.37
858.85,,74.05
858.86,,61.92
858.88,,48.7
858.89,,36.6
858.91,,27.61
858.92,,22.8
858.94,,21.8
858.96,,22.75
858.97,,22.83
858.99,,19.13
859.0,,9.67
859.02,,-5.91
859.03,,-25.94
859.05,,-46.93
859.06,,-64.29
859.08,,-73.57
859.1,,-71.97
859.11,,-59.48
859.13,,-39.22
859.14,,-16.52
859.16,,2.85
859.17,,14.81
859.19,,18.19
859.21,,14.76
859.22,,7.99
859.24,,1.27
859.25,,-3.34
859.27,,-5.55
859.28,,-6.3
859.3,,-6.9
859.31,,-8.38
859.33,,-11.21
859.35,,-15.48
859.36,,-20.98
859.38,,-27.3
859.39,,-33.69
859.41,,-39.15
859.42,,-42.85
859.44,,-44.52
859.46,,-44.76
859.47,,-44.99
859.49,,-46.82
859.5,,-51.33
859.52,,-58.34
859.53,,-66.14
859.55,,-71.77
859.56,,-71.91
859.58,,-64.09
859.6,,-47.74
859.61,,-24.63
859.63,,1.54
859.64,,26.31
859.66,,45.96
859.67,,58.65
859.69,,64.78
859.71,,66.53
859.72,,66.65
859.74,,67.33
859.75,,69.39
859.77,,72.21
859.78,,74.25
859.8,,73.71
859.81,,69.27
859.83,,60.5
859.85,,48.06
859.86,,33.44
859.88,,18.58
859.89,,5.35
859.91,,-5.03
859.92,,-12.17
859.94,,-16.48
859.96,,-18.84
859.97,,-20.34
859.99,,-21.99
860.0,,-24.62
860.02,,-28.58
860.03,,-33.59
860.05,,-38.44
860.06,,-41.19
860.08,,-39.68
860.1,,-32.36
860.11,,-19.11
860.13,,-1.22
860.14,,19.05
860.16,,39.59
860.17,,59.09
860.19,,77.06
860.21,,93.14
860.22,,106.27
860.24,,114.55
860.25,,116.01
860.27,,109.98
860.28,,97.98
860.3,,83.49
860.31,,70.7
860.33,,62.67
860.35,,60.27
860.36,,62.19
860.38,,65.97
860.39,,69.24
860.41,,70.47
860.42,,68.76
860.44,,63.43
860.46,,53.64
860.47,,38.75
860.49,,18.9
860.5,,-4.42
860.52,,-28.55
860.53,,-50.25
860.55,,-66.65
860.56,,-75.98
860.58,,-77.84
860.6,,-73.12
860.61,,-63.67
860.63,,-51.77
860.64,,-39.74
860.66,,-29.4
860.67,,-21.64
860.69,,-16.19
860.71,,-11.89
860.72,,-7.31
860.74,,-1.52
860.75,,5.42
860.77,,12.5
860.78,,18.29
860.8,,21.72
860.81,,22.74
860.83,,22.51
860.85,,23.07
860.86,,26.46
860.88,,33.84
860.89,,44.86
860.91,,57.82
860.92,,70.3
860.94,,80.02
860.96,,85.42
860.97,,85.82
860.99,,81.05
861.0,,71.13
861.02,,56.19
861.03,,36.95
861.05,,15.15
861.06,,-6.35
861.08,,-24.36
861.1,,-36.56
861.11,,-42.54
861.13,,-43.9
861.14,,-43.33
861.16,,-43.14
861.17,,-44.13
861.19,,-45.44
861.21,,-45.42
861.22,,-42.8
861.24,,-37.52
861.25,,-30.87
861.27,,-24.74
861.28,,-20.78
861.3,,-19.81
861.31,,-21.74
861.33,,-25.89
861.35,,-31.37
861.36,,-37.32
861.38,,-43.06
861.39,,-48.11
861.41,,-52.22
861.42,,-55.26
861.44,,-57.2
861.46,,-58.02
861.47,,-57.64
861.49,,-56.0
861.5,,-52.99
861.52,,-48.55
861.53,,-42.55
861.55,,-34.72
861.56,,-24.71
861.58,,-12.21
861.6,,2.81
861.61,,19.99
861.63,,38.54
861.64,,57.27
861.66,,74.67
861.67,,89.03
861.69,,98.77
861.71,,102.89
861.72,,101.5
861.74,,96.04
861.75,,88.92
861.77,,82.55
861.78,,78.27
861.8,,75.66
861.81,,72.84
861.83,,67.51
861.85,,58.3
861.86,,45.54
861.88,,31.13
861.89,,17.51
861.91,,6.66
861.92,,-0.68
861.94,,-4.9
861.96,,-7.01
861.97,,-7.97
861.99,,-8.23
862.0,,-7.71
862.02,,-5.94
862.03,,-2.35
862.05,,3.55
862.06,,11.91
862.08,,22.46
862.1,,34.44
862.11,,46.74
862.13,,58.18
862.14,,67.93
862.16,,75.8
862.17,,82.34
862.19,,88.7
862.21,,96.14
862.22,,105.61
862.24,,117.49
862.25,,131.42
862.27,,146.24
862.28,,160.05
862.3,,170.35
862.31,,174.34
862.33,,169.41
862.35,,153.87
862.36,,127.55
862.38,,92.18
862.39,,51.13
862.41,,8.68
862.42,,-31.24
862.44,,-66.05
862.46,,-95.12
862.47,,-119.53
862.49,,-141.16
862.5,,-161.67
862.52,,-181.46
862.53,,-199.39
862.55,,-213.06
862.56,,-219.7
862.58,,-217.37
862.6,,-205.77
862.61,,-186.67
862.63,,-163.34
862.64,,-139.74
862.66,,-119.1
862.67,,-103.23
862.69,,-92.23
862.71,,-84.89
862.72,,-79.42
862.74,,-74.14
862.75,,-67.72
862.77,,-59.38
862.78,,-49.12
862.8,,-37.81
862.81,,-27.3
862.83,,-19.86
862.85,,-17.11
862.86,,-18.91
862.88,,-22.77
862.89,,-24.62
862.91,,-20.52
862.92,,-8.64
862.94,,9.76
862.96,,30.65
862.97,,48.82
862.99,,59.88
863.0,,61.66
863.02,,54.72
863.03,,41.84
863.05,,27.02
863.06,,14.08
863.08,,5.54
863.1,,1.65
863.11,,0.54
863.13,,-0.95
863.14,,-5.78
863.16,,-15.19
863.17,,-28.12
863.19,,-41.76
863.21,,-53.07
863.22,,-60.23
863.24,,-63.44
863.25,,-64.51
863.27,,-65.54
863.28,,-68.03
863.3,,-72.22
863.31,,-77.42
863.33,,-82.64
863.35,,-87.14
863.36,,-90.73
863.38,,-93.6
863.39,,-96.03
863.41,,-98.09
863.42,,-99.54
863.44,,-100.05
863.46,,-99.26
863.47,,-96.91
863.49,,-92.51
863.5,,-84.99
863.52,,-72.56
863.53,,-53.33
863.55,,-26.29
863.56,,7.34
863.58,,43.65
863.6,,76.88
863.61,,101.48
863.63,,114.37
863.64,,116.18
863.66,,110.69
863.67,,102.6
863.69,,95.09
863.71,,88.56
863.72,,81.04
863.74,,70.02
863.75,,54.31
863.77,,34.82
863.78,,14.01
863.8,,-5.38
863.81,,-21.45
863.83,,-33.46
863.85,,-41.62
863.86,,-46.64
863.88,,-49.57
863.89,,-51.86
863.91,,-55.2
863.92,,-61.01
863.94,,-69.58
863.96,,-79.58
863.97,,-88.22
863.99,,-92.23
864.0,,-89.3
864.02,,-78.97
864.03,,-62.87
864.05,,-43.99
864.06,,-25.53
864.08,,-9.9
864.1,,1.84
864.11,,9.77
864.13,,14.75
864.14,,17.8
864.16,,19.67
864.17,,20.77
864.19,,21.13
864.21,,20.75
864.22,,19.75
864.24,,18.47
864.25,,17.41
864.27,,17.01
864.28,,17.37
864.3,,18.25
864.31,,19.16
864.33,,19.54
864.35,,18.99
864.36,,17.26
864.38,,14.26
864.39,,10.1
864.41,,5.45
864.42,,1.71
864.44,,0.99
864.46,,5.41
864.47,,16.02
864.49,,31.86
864.5,,49.86
864.52,,65.77
864.53,,75.95
864.55,,78.8
864.56,,75.33
864.58,,68.36
864.6,,60.85
864.61,,54.38
864.63,,48.64
864.64,,41.98
864.66,,32.74
864.67,,20.3
864.69,,5.41
864.71,,-10.22
864.72,,-24.8
864.74,,-37.24
864.75,,-47.44
864.77,,-55.96
864.78,,-63.56
864.8,,-70.7
864.81,,-77.41
864.83,,-83.38
864.85,,-88.12
864.86,,-91.1
864.88,,-91.65
864.89,,-88.94
864.91,,-81.88
864.92,,-69.47
864.94,,-51.26
864.96,,-27.82
864.97,,-1.01
864.99,,26.29
865.0,,50.86
865.02,,69.97
865.03,,82.09
865.05,,87.1
865.06,,85.94
865.08,,80.06
865.1,,70.87
865.11,,59.49
865.13,,46.76
865.14,,33.48
865.16,,20.42
865.17,,8.25
865.19,,-2.7
865.21,,-12.58
865.22,,-21.81
865.24,,-30.8
865.25,,-39.69
865.27,,-48.25
865.28,,-56.12
865.3,,-63.17
865.31,,-69.46
865.33,,-75.0
865.35,,-79.47
865.36,,-81.89
865.38,,-80.92
865.39,,-75.23
865.41,,-64.13
865.42,,-47.89
865.44,,-27.8
865.46,,-5.98
865.47,,15.14
865.49,,33.12
865.5,,46.16
865.52,,53.43
865.53,,55.5
865.55,,54.21
865.56,,52.2
865.58,,52.04
865.6,,55.4
865.61,,62.45
865.63,,71.89
865.64,,81.58
865.66,,89.21
865.67,,92.88
865.69,,91.48
865.71,,84.68
865.72,,73.11
865.74,,58.27
865.75,,42.39
865.77,,27.85
865.78,,16.36
865.8,,8.18
865.81,,1.9
865.83,,-4.86
865.85,,-14.18
865.86,,-26.42
865.88,,-39.64
865.89,,-50.16
865.91,,-54.13
865.92,,-49.24
865.94,,-35.74
865.96,,-16.33
865.97,,5.18
865.99,,25.28
866.0,,41.84
866.02,,54.23
866.03,,62.85
866.05,,68.41
866.06,,71.52
866.08,,72.61
866.1,,72.11
866.11,,70.42
866.13,,67.76
866.14,,63.94
866.16,,58.34
866.17,,50.25
866.19,,39.44
866.21,,26.65
866.22,,13.65
866.24,,2.63
866.25,,-4.92
866.27,,-9.06
866.28,,-11.57
866.3,,-15.02
866.31,,-21.17
866.33,,-29.64
866.35,,-37.62
866.36,,-40.98
866.38,,-36.27
866.39,,-22.6
866.41,,-2.18
866.42,,20.63
866.44,,41.26
866.46,,56.77
866.47,,66.37
866.49,,70.81
866.5,,71.06
866.52,,67.27
866.53,,58.92
866.55,,45.72
866.56,,28.63
866.58,,10.2
866.6,,-6.16
866.61,,-17.46
866.63,,-22.42
866.64,,-22.03
866.66,,-18.94
866.67,,-16.37
866.69,,-16.77
866.71,,-21.08
866.72,,-28.62
866.74,,-37.71
866.75,,-46.53
866.77,,-53.95
866.78,,-59.84
866.8,,-64.81
866.81,,-69.5
866.83,,-73.76
866.85,,-76.3
866.86,,-74.79
866.88,,-66.86
866.89,,-51.19
866.91,,-28.35
866.92,,-0.9
866.94,,27.37
866.96,,52.75
866.97,,72.89
866.99,,87.33
867.0,,97.35
867.02,,104.97
867.03,,111.91
867.05,,118.88
867.06,,125.61
867.08,,131.26
867.1,,134.96
867.11,,135.91
867.13,,133.19
867.14,,125.38
867.16,,110.97
867.17,,89.19
867.19,,61.2
867.21,,30.32
867.22,,1.04
867.24,,-23.08
867.25,,-41.45
867.27,,-57.1
867.28,,-75.27
867.3,,-100.46
867.31,,-133.58
867.33,,-170.69
867.35,,-204.37
867.36,,-226.76
867.38,,-232.81
867.39,,-222.11
867.41,,-198.37
867.42,,-167.45
867.44,,-134.74
867.46,,-103.58
867.47,,-75.03
867.49,,-48.96
867.5,,-25.38
867.52,,-5.16
867.53,,10.18
867.55,,19.36
867.56,,22.32
867.58,,20.5
867.6,,16.4
867.61,,12.75
867.63,,11.9
867.64,,15.57
867.66,,24.9
867.67,,40.36
867.69,,61.31
867.71,,85.41
867.72,,108.52
867.74,,125.53
867.75,,131.97
867.77,,125.76
867.78,,107.98
867.8,,82.34
867.81,,53.47
867.83,,25.12
867.85,,-0.73
867.86,,-23.59
867.88,,-43.41
867.89,,-59.48
867.91,,-70.18
867.92,,-73.7
867.94,,-69.08
867.96,,-56.99
867.97,,-39.56
867.99,,-19.66
868.0,,0.15
868.02,,18.23
868.03,,33.85
868.05,,46.8
868.06,,56.87
868.08,,63.63
868.1,,66.6
868.11,,65.71
868.13,,61.63
868.14,,55.75
868.16,,49.74
868.17,,44.86
868.19,,41.36
868.21,,38.43
868.22,,34.61
868.24,,28.59
868.25,,20.0
868.27,,9.89
868.28,,0.41
868.3,,-6.0
868.31,,-7.75
868.33,,-4.98
868.35,,0.5
868.36,,6.15
868.38,,10.02
868.39,,11.76
868.41,,12.65
868.42,,14.81
868.44,,19.92
868.46,,28.34
868.47,,38.91
868.49,,49.46
868.5,,57.71
868.52,,61.91
868.53,,61.03
868.55,,54.81
868.56,,43.66
868.58,,28.59
868.6,,11.28
868.61,,-6.26
868.63,,-22.18
868.64,,-35.31
868.66,,-45.39
868.67,,-52.91
868.69,,-58.69
868.71,,-63.4
868.72,,-67.4
868.74,,-70.79
868.75,,-73.59
868.77,,-75.85
868.78,,-77.64
868.8,,-79.03
868.81,,-80.06
868.83,,-80.96
868.85,,-82.1
868.86,,-83.99
868.88,,-86.83
868.89,,-89.95
868.91,,-91.53
868.92,,-88.81
868.94,,-78.97
868.96,,-60.24
868.97,,-32.94
868.99,,0.4
869.0,,35.82
869.02,,69.32
869.03,,98.02
869.05,,120.71
869.06,,137.41
869.08,,148.58
869.1,,154.41
869.11,,154.73
869.13,,149.65
869.14,,140.0
869.16,,127.54
869.17,,114.23
869.19,,101.37
869.21,,88.77
869.22,,74.95
869.24,,58.07
869.25,,37.1
869.27,,12.72
869.28,,-12.76
869.3,,-36.37
869.31,,-55.66
869.33,,-69.61
869.35,,-78.84
869.36,,-85.09
869.38,,-90.4
869.39,,-96.27
869.41,,-103.09
869.42,,-110.08
869.44,,-115.53
869.46,,-117.29
869.47,,-113.55
869.49,,-103.29
869.5,,-86.73
869.52,,-65.12
869.53,,-40.42
869.55,,-14.67
869.56,,10.41
869.58,,33.55
869.6,,53.88
869.61,,70.76
869.63,,83.83
869.64,,93.07
869.66,,98.97
869.67,,102.4
869.69,,104.43
869.71,,105.82
869.72,,106.85
869.74,,107.29
869.75,,106.61
869.77,,104.52
869.78,,101.35
869.8,,98.24
869.81,,96.77
869.83,,98.13
869.85,,102.3
869.86,,107.59
869.88,,111.0
869.89,,109.29
869.91,,100.14
869.92,,82.88
869.94,,58.48
869.96,,28.95
869.97,,-3.22
869.99,,-35.29
870.0,,-64.36
870.02,,-87.56
870.03,,-102.66
870.05,,-108.88
870.06,,-107.25
870.08,,-100.24
870.1,,-90.52
870.11,,-79.95
870.13,,-69.01
870.14,,-57.51
870.16,,-45.66
870.17,,-34.67
870.19,,-26.57
870.21,,-22.96
870.22,,-23.92
870.24,,-27.71
870.25,,-31.66
870.27,,-33.62
870.28,,-33.16
870.3,,-31.64
870.31,,-31.26
870.33,,-33.6
870.35,,-38.65
870.36,,-44.76
870.38,,-49.52
870.39,,-50.93
870.41,,-48.07
870.42,,-41.09
870.44,,-30.73
870.46,,-18.16
870.47,,-5.21
870.49,,5.42
870.5,,10.55
870.52,,8.04
870.53,,-1.47
870.55,,-13.76
870.56,,-22.23
870.58,,-21.0
870.6,,-8.21
870.61,,12.58
870.63,,34.05
870.64,,49.03
870.66,,54.39
870.67,,52.39
870.69,,48.88
870.71,,49.31
870.72,,55.4
870.74,,64.32
870.75,,70.92
870.77,,71.2
870.78,,64.73
870.8,,54.75
870.81,,45.93
870.83,,41.5
870.85,,41.5
870.86,,43.08
870.88,,42.49
870.89,,37.32
870.91,,27.78
870.92,,16.32
870.94,,6.18
870.96,,-0.46
870.97,,-3.5
870.99,,-4.73
871.0,,-6.8
871.02,,-11.76
871.03,,-20.14
871.05,,-30.7
871.06,,-41.09
871.08,,-48.73
871.1,,-51.81
871.11,,-49.68
871.13,,-42.72
871.14,,-31.84
871.16,,-18.02
871.17,,-2.0
871.19,,15.57
871.21,,33.91
871.22,,51.98
871.24,,68.59
871.25,,82.61
871.27,,93.28
871.28,,100.12
871.3,,102.72
871.31,,100.72
871.33,,93.99
871.35,,83.07
871.36,,69.51
871.38,,55.73
871.39,,44.27
871.41,,36.77
871.42,,33.18
871.44,,31.83
871.46,,30.27
871.47,,26.43
871.49,,19.6
871.5,,10.52
871.52,,0.89
871.53,,-7.65
871.55,,-14.19
871.56,,-18.9
871.58,,-22.71
871.6,,-26.62
871.61,,-31.14
871.63,,-36.02
871.64,,-40.32
871.66,,-42.81
871.67,,-42.41
871.69,,-38.59
871.71,,-31.57
871.72,,-22.36
871.74,,-12.67
871.75,,-4.52
871.77,,0.16
871.78,,0.12
871.8,,-4.83
871.81,,-13.65
871.83,,-24.49
871.85,,-35.28
871.86,,-44.46
871.88,,-51.48
871.89,,-56.72
871.91,,-61.15
871.92,,-65.68
871.94,,-70.84
871.96,,-76.56
871.97,,-82.27
871.99,,-86.89
872.0,,-88.88
872.02,,-86.51
872.03,,-78.31
872.05,,-64.02
872.06,,-45.43
872.08,,-26.69
872.1,,-13.42
872.11,,-10.57
872.13,,-20.12
872.14,,-39.5
872.16,,-62.13
872.17,,-79.89
872.19,,-86.52
872.21,,-80.26
872.22,,-64.21
872.24,,-44.57
872.25,,-27.3
872.27,,-15.44
872.28,,-8.26
872.3,,-2.48
872.31,,5.28
872.33,,16.4
872.35,,29.68
872.36,,42.38
872.38,,51.93
872.39,,57.47
872.41,,59.98
872.42,,61.44
872.44,,63.35
872.46,,65.76
872.47,,67.35
872.49,,66.26
872.5,,61.41
872.52,,53.21
872.53,,43.6
872.55,,35.06
872.56,,29.83
872.58,,29.16
872.6,,33.17
872.61,,41.16
872.63,,51.66
872.64,,62.64
872.66,,71.39
872.67,,74.87
872.69,,70.47
872.71,,57.23
872.72,,36.71
872.74,,12.99
872.75,,-8.63
872.77,,-23.75
872.78,,-30.87
872.8,,-32.0
872.81,,-31.66
872.83,,-34.52
872.85,,-43.2
872.86,,-57.1
872.88,,-73.15
872.89,,-87.7
872.91,,-98.52
872.92,,-105.69
872.94,,-111.07
872.96,,-116.62
872.97,,-122.93
872.99,,-128.75
873.0,,-131.87
873.02,,-130.59
873.03,,-125.02
873.05,,-117.13
873.06,,-109.76
873.08,,-105.05
873.1,,-103.38
873.11,,-103.33
873.13,,-102.68
873.14,,-99.46
873.16,,-92.5
873.17,,-81.18
873.19,,-65.05
873.21,,-43.78
873.22,,-17.85
873.24,,10.63
873.25,,37.97
873.27,,60.14
873.28,,74.63
873.3,,81.9
873.31,,85.08
873.33,,88.1
873.35,,93.11
873.36,,99.0
873.38,,101.87
873.39,,97.18
873.41,,82.35
873.42,,58.29
873.44,,28.98
873.46,,-0.37
873.47,,-25.28
873.49,,-43.37
873.5,,-54.47
873.52,,-59.73
873.53,,-60.68
873.55,,-58.46
873.56,,-53.73
873.58,,-46.92
873.6,,-38.53
873.61,,-29.41
873.63,,-20.82
873.64,,-14.14
873.66,,-10.63
873.67,,-11.1
873.69,,-15.62
873.71,,-23.3
873.72,,-32.33
873.74,,-40.13
873.75,,-43.8
873.77,,-40.64
873.78,,-28.78
873.8,,-7.74
873.81,,21.26
873.83,,55.34
873.85,,90.6
873.86,,122.94
873.88,,148.81
873.89,,165.59
873.91,,171.58
873.92,,166.15
873.94,,149.99
873.96,,125.63
873.97,,97.37
873.99,,70.43
874.0,,49.1
874.02,,34.86
874.03,,25.62
874.05,,16.58
874.06,,2.81
874.08,,-18.15
874.1,,-44.81
874.11,,-72.51
874.13,,-95.83
874.14,,-111.14
874.16,,-118.03
874.17,,-118.97
874.19,,-117.63
874.21,,-117.1
874.22,,-118.68
874.24,,-121.77
874.25,,-124.53
874.27,,-124.73
874.28,,-120.55
874.3,,-111.02
874.31,,-96.28
874.33,,-77.44
874.35,,-56.23
874.36,,-34.1
874.38,,-11.61
874.39,,11.79
874.41,,37.11
874.42,,64.5
874.44,,92.09
874.46,,115.82
874.47,,130.61
874.49,,132.49
874.5,,120.67
874.52,,98.21
874.53,,70.92
874.55,,44.89
874.56,,24.03
874.58,,8.9
874.6,,-2.51
874.61,,-12.95
874.63,,-24.04
874.64,,-35.67
874.66,,-46.54
874.67,,-55.69
874.69,,-63.24
874.71,,-70.37
874.72,,-78.14
874.74,,-86.25
874.75,,-92.63
874.77,,-94.19
874.78,,-88.26
874.8,,-73.89
874.81,,-52.37
874.83,,-26.58
874.85,,0.08
874.86,,24.77
874.88,,45.79
874.89,,62.52
874.91,,74.99
874.92,,83.6
874.94,,88.82
874.96,,91.17
874.97,,91.14
874.99,,89.33
875.0,,86.51
875.02,,83.68
875.03,,81.93
875.05,,82.03
875.06,,83.92
875.08,,86.29
875.1,,86.81
875.11,,82.95
875.13,,73.09
875.14,,57.5
875.16,,38.47
875.17,,19.57
